I0,I1
166.66701,158.82600
111.11100,158.80901
166.66701,158.81200
166.66701,158.81500
166.66701,158.81700
142.85699,158.81200
200.00000,158.82600
142.85699,158.82100
100.00000,158.80000
166.66701,158.80299
166.66701,158.80499
166.66701,158.80800
166.66701,158.81100
142.85699,158.80499
200.00000,158.82001
142.85699,158.81400
200.00000,158.82899
142.85699,158.82300
200.00000,158.83800
142.85699,158.83200
142.85699,158.82700
200.00000,158.84100
200.00000,158.85600
166.66701,158.85899
166.66701,158.86099
166.66701,158.86400
166.66701,158.86700
166.66701,158.87000
100.00000,158.84900
166.66701,158.85201
166.66701,158.85400
166.66701,158.85699
5.74700,158.80299
71.42900,158.77200
111.11100,158.75500
100.00000,158.73399
125.00000,158.72301
111.11100,158.70599
111.11100,158.68900
111.11100,158.67200
125.00000,158.66000
111.11100,158.64400
111.11100,158.62700
111.11100,158.61000
125.00000,158.59801
100.00000,158.57800
125.00000,158.56599
100.00000,158.54500
125.00000,158.53300
100.00000,158.51300
125.00000,158.50101
125.00000,158.48900
90.90900,158.46600
111.11100,158.44901
111.11100,158.43201
111.11100,158.41600
125.00000,158.40401
100.00000,158.38400
125.00000,158.37199
100.00000,158.35100
111.11100,158.33501
111.11100,158.31799
111.11100,158.30200
100.00000,158.28101
111.11100,158.26500
71.42900,158.23500
125.00000,158.22301
125.00000,158.21100
111.11100,158.19501
100.00000,158.17500
125.00000,158.16299
100.00000,158.14301
76.92300,158.11400
100.00000,158.09399
111.11100,158.07800
125.00000,158.06599
125.00000,158.05499
100.00000,158.03500
111.11100,158.01801
125.00000,158.00700
111.11100,157.99001
125.00000,157.97900
142.85699,157.97400
125.00000,157.96201
111.11100,157.94600
111.11100,157.92999
111.11100,157.91299
100.00000,157.89301
111.11100,157.87700
100.00000,157.85699
125.00000,157.84599
100.00000,157.82600
76.92300,157.79800
100.00000,157.77800
111.11100,157.76199
111.11100,157.74500
111.11100,157.72900
100.00000,157.70900
111.11100,157.69299
125.00000,157.68201
125.00000,157.67101
100.00000,157.65100
111.11100,157.63499
100.00000,157.61501
125.00000,157.60400
100.00000,157.58400
111.11100,157.56799
111.11100,157.55200
111.11100,157.53600
111.11100,157.52000
111.11100,157.50400
125.00000,157.49300
76.92300,157.46500
142.85699,157.46001
142.85699,157.45500
142.85699,157.45000
111.11100,157.43401
111.11100,157.41800
111.11100,157.40199
111.11100,157.38600
125.00000,157.37500
100.00000,157.35500
125.00000,157.34399
125.00000,157.33299
111.11100,157.31700
111.11100,157.30200
125.00000,157.29100
125.00000,157.27901
125.00000,157.26801
76.92300,157.24100
166.66701,157.24400
125.00000,157.23300
76.92300,157.20599
100.00000,157.18600
125.00000,157.17500
125.00000,157.16400
125.00000,157.15300
125.00000,157.14200
142.85699,157.13699
125.00000,157.12601
125.00000,157.11600
125.00000,157.10500
142.85699,157.10001
125.00000,157.08900
142.85699,157.08400
125.00000,157.07300
166.66701,157.07600
125.00000,157.06500
125.00000,157.05499
100.00000,157.03500
125.00000,157.02400
100.00000,157.00500
76.92300,156.97800
111.11100,156.96201
111.11100,156.94701
100.00000,156.92700
125.00000,156.91701
100.00000,156.89700
111.11100,156.88200
100.00000,156.86301
125.00000,156.85201
100.00000,156.83299
111.11100,156.81700
125.00000,156.80600
125.00000,156.79601
90.90900,156.77299
111.11100,156.75800
125.00000,156.74699
100.00000,156.72800
125.00000,156.71700
142.85699,156.71300
111.11100,156.69701
76.92300,156.67000
125.00000,156.66000
125.00000,156.64900
125.00000,156.63800
142.85699,156.63400
125.00000,156.62300
125.00000,156.61301
125.00000,156.60201
111.11100,156.58701
90.90900,156.56500
111.11100,156.54900
125.00000,156.53900
100.00000,156.52000
125.00000,156.50900
142.85699,156.50500
125.00000,156.49400
100.00000,156.47501
125.00000,156.46500
142.85699,156.46001
125.00000,156.44901
83.33300,156.42500
76.92300,156.39799
142.85699,156.39400
125.00000,156.38300
100.00000,156.36501
125.00000,156.35400
142.85699,156.35001
111.11100,156.33400
166.66701,156.33800
166.66701,156.34100
166.66701,156.34500
166.66701,156.34801
166.66701,156.35201
166.66701,156.35500
166.66701,156.35899
166.66701,156.36200
166.66701,156.36501
166.66701,156.36900
166.66701,156.37199
166.66701,156.37601
47.61900,156.34000
166.66701,156.34300
166.66701,156.34599
166.66701,156.35001
166.66701,156.35300
166.66701,156.35699
166.66701,156.36000
166.66701,156.36400
166.66701,156.36700
142.85699,156.36200
166.66701,156.36600
166.66701,156.36900
166.66701,156.37300
166.66701,156.37601
166.66701,156.38000
166.66701,156.38300
142.85699,156.37801
166.66701,156.38200
166.66701,156.38499
166.66701,156.38901
100.00000,156.37000
142.85699,156.36600
200.00000,156.38000
142.85699,156.37500
200.00000,156.39000
142.85699,156.38499
166.66701,156.38901
166.66701,156.39200
166.66701,156.39600
166.66701,156.39900
166.66701,156.40199
166.66701,156.40601
142.85699,156.40100
166.66701,156.40500
166.66701,156.40800
166.66701,156.41100
166.66701,156.41499
142.85699,156.41000
200.00000,156.42500
142.85699,156.42000
100.00000,156.40199
166.66701,156.40500
166.66701,156.40800
166.66701,156.41200
166.66701,156.41499
111.11100,156.39999
200.00000,156.41499
142.85699,156.41000
166.66701,156.41299
166.66701,156.41701
166.66701,156.42000
166.66701,156.42400
166.66701,156.42700
166.66701,156.42999
166.66701,156.43401
142.85699,156.42900
166.66701,156.43201
166.66701,156.43600
166.66701,156.43900
166.66701,156.44200
100.00000,156.42400
166.66701,156.42700
166.66701,156.43100
166.66701,156.43401
142.85699,156.42999
166.66701,156.43300
166.66701,156.43600
166.66701,156.44000
200.00000,156.45399
166.66701,156.45700
250.00000,156.48801
142.85699,156.48300
166.66701,156.48599
200.00000,156.50101
200.00000,156.51500
166.66701,156.51801
166.66701,156.52100
166.66701,156.52400
166.66701,156.52800
166.66701,156.53101
90.90900,156.50999
200.00000,156.52400
200.00000,156.53799
166.66701,156.54100
200.00000,156.55499
142.85699,156.55099
200.00000,156.56500
142.85699,156.56000
200.00000,156.57500
166.66701,156.57800
166.66701,156.58099
142.85699,156.57700
200.00000,156.59100
142.85699,156.58600
166.66701,156.58900
166.66701,156.59300
142.85699,156.58800
200.00000,156.60201
200.00000,156.61600
166.66701,156.61900
100.00000,156.60100
166.66701,156.60400
166.66701,156.60800
166.66701,156.61099
166.66701,156.61400
166.66701,156.61700
200.00000,156.63100
142.85699,156.62700
166.66701,156.63000
111.11100,156.61600
200.00000,156.62900
142.85699,156.62500
166.66701,156.62801
166.66701,156.63100
166.66701,156.63499
166.66701,156.63800
166.66701,156.64101
142.85699,156.63699
200.00000,156.65100
142.85699,156.64600
100.00000,156.62801
142.85699,156.62399
200.00000,156.63699
166.66701,156.64101
166.66701,156.64400
142.85699,156.63901
200.00000,156.65300
142.85699,156.64900
166.66701,156.65199
166.66701,156.65500
200.00000,156.66901
166.66701,156.67200
200.00000,156.68600
166.66701,156.68900
166.66701,156.69200
142.85699,156.68800
200.00000,156.70200
142.85699,156.69701
200.00000,156.71100
142.85699,156.70700
100.00000,156.68900
166.66701,156.69200
166.66701,156.69501
166.66701,156.69800
166.66701,156.70100
166.66701,156.70500
166.66701,156.70799
166.66701,156.71100
166.66701,156.71400
166.66701,156.71700
166.66701,156.72000
142.85699,156.71600
166.66701,156.71899
166.66701,156.72200
166.66701,156.72501
166.66701,156.72900
166.66701,156.73199
142.85699,156.72701
200.00000,156.74100
142.85699,156.73700
100.00000,156.71899
166.66701,156.72200
166.66701,156.72501
166.66701,156.72800
166.66701,156.73100
166.66701,156.73399
166.66701,156.73801
166.66701,156.74100
166.66701,156.74400
142.85699,156.73900
200.00000,156.75301
142.85699,156.74899
166.66701,156.75200
111.11100,156.73700
200.00000,156.75101
142.85699,156.74699
166.66701,156.75000
142.85699,156.74500
166.66701,156.74899
166.66701,156.75200
100.00000,156.73399
166.66701,156.73700
166.66701,156.74001
166.66701,156.74300
166.66701,156.74600
142.85699,156.74200
200.00000,156.75500
142.85699,156.75101
200.00000,156.76500
142.85699,156.75999
166.66701,156.76300
166.66701,156.76601
142.85699,156.76199
200.00000,156.77600
200.00000,156.78900
166.66701,156.79201
166.66701,156.79500
166.66701,156.79800
166.66701,156.80099
166.66701,156.80499
100.00000,156.78700
166.66701,156.78999
166.66701,156.79300
166.66701,156.79601
166.66701,156.79900
166.66701,156.80200
166.66701,156.80499
142.85699,156.80099
200.00000,156.81400
166.66701,156.81700
166.66701,156.82001
142.85699,156.81599
200.00000,156.83000
142.85699,156.82500
166.66701,156.82800
166.66701,156.83099
166.66701,156.83400
142.85699,156.83000
166.66701,156.83299
166.66701,156.83600
100.00000,156.81900
166.66701,156.82201
166.66701,156.82500
166.66701,156.82800
166.66701,156.83099
166.66701,156.83400
166.66701,156.83701
142.85699,156.83200
200.00000,156.84599
142.85699,156.84200
200.00000,156.85500
142.85699,156.85100
166.66701,156.85400
142.85699,156.84900
200.00000,156.86301
142.85699,156.85800
166.66701,156.86099
111.11100,156.84700
200.00000,156.86000
142.85699,156.85600
100.00000,156.83900
142.85699,156.83400
200.00000,156.84801
142.85699,156.84300
166.66701,156.84599
166.66701,156.84900
166.66701,156.85201
166.66701,156.85500
166.66701,156.85800
166.66701,156.86099
166.66701,156.86400
142.85699,156.86000
200.00000,156.87300
142.85699,156.86900
200.00000,156.88200
142.85699,156.87801
166.66701,156.88100
166.66701,156.88400
166.66701,156.88699
142.85699,156.88300
100.00000,156.86501
166.66701,156.86800
166.66701,156.87100
166.66701,156.87399
166.66701,156.87700
142.85699,156.87300
200.00000,156.88600
142.85699,156.88200
200.00000,156.89500
142.85699,156.89101
200.00000,156.90401
142.85699,156.89999
166.66701,156.90300
142.85699,156.89799
200.00000,156.91100
142.85699,156.90700
166.66701,156.91000
166.66701,156.91299
166.66701,156.91600
142.85699,156.91200
100.00000,156.89400
166.66701,156.89700
166.66701,156.89999
166.66701,156.90300
166.66701,156.90601
166.66701,156.90900
166.66701,156.91200
166.66701,156.91499
142.85699,156.91100
166.66701,156.91400
166.66701,156.91701
166.66701,156.92000
166.66701,156.92300
142.85699,156.91901
200.00000,156.93201
142.85699,156.92700
166.66701,156.92999
142.85699,156.92599
200.00000,156.93900
142.85699,156.93500
100.00000,156.91800
111.11100,156.90401
200.00000,156.91701
142.85699,156.91200
166.66701,156.91499
166.66701,156.91800
166.66701,156.92101
166.66701,156.92400
166.66701,156.92700
166.66701,156.92999
166.66701,156.93300
166.66701,156.93600
142.85699,156.93201
166.66701,156.93500
166.66701,156.93800
166.66701,156.94099
166.66701,156.94299
166.66701,156.94600
166.66701,156.94901
142.85699,156.94501
90.90900,156.92500
200.00000,156.93800
200.00000,156.95100
166.66701,156.95399
200.00000,156.96700
166.66701,156.97000
166.66701,156.97301
142.85699,156.96899
200.00000,156.98100
166.66701,156.98399
166.66701,156.98700
166.66701,156.99001
166.66701,156.99300
142.85699,156.98900
166.66701,156.99200
166.66701,156.99500
166.66701,156.99699
166.66701,157.00000
166.66701,157.00301
166.66701,157.00600
100.00000,156.98900
142.85699,156.98500
200.00000,156.99800
142.85699,156.99400
166.66701,156.99600
166.66701,156.99899
166.66701,157.00200
166.66701,157.00500
166.66701,157.00800
166.66701,157.01100
166.66701,157.01401
142.85699,157.00900
200.00000,157.02200
142.85699,157.01801
200.00000,157.03101
142.85699,157.02699
166.66701,157.02901
166.66701,157.03200
166.66701,157.03500
142.85699,157.03101
100.00000,157.01401
166.66701,157.01700
166.66701,157.02000
166.66701,157.02299
166.66701,157.02600
111.11100,157.01199
166.66701,157.01500
166.66701,157.01801
166.66701,157.02000
142.85699,157.01601
200.00000,157.02901
142.85699,157.02499
166.66701,157.02800
166.66701,157.03101
166.66701,157.03300
166.66701,157.03600
166.66701,157.03900
142.85699,157.03500
166.66701,157.03799
166.66701,157.04100
100.00000,157.02400
166.66701,157.02699
166.66701,157.02901
166.66701,157.03200
166.66701,157.03500
142.85699,157.03101
200.00000,157.04401
142.85699,157.03900
200.00000,157.05200
142.85699,157.04800
166.66701,157.05099
166.66701,157.05400
166.66701,157.05600
142.85699,157.05200
200.00000,157.06500
142.85699,157.06100
166.66701,157.06300
166.66701,157.06599
166.66701,157.06900
142.85699,157.06500
100.00000,157.04800
166.66701,157.05099
166.66701,157.05400
166.66701,157.05701
166.66701,157.05901
166.66701,157.06200
166.66701,157.06500
142.85699,157.06100
200.00000,157.07300
142.85699,157.06900
166.66701,157.07201
166.66701,157.07500
166.66701,157.07800
166.66701,157.08099
166.66701,157.08299
166.66701,157.08600
142.85699,157.08200
142.85699,157.07800
200.00000,157.09000
142.85699,157.08600
100.00000,157.07001
166.66701,157.07201
166.66701,157.07500
166.66701,157.07800
166.66701,157.08099
166.66701,157.08400
166.66701,157.08600
166.66701,157.08900
166.66701,157.09200
111.11100,157.07899
166.66701,157.08099
166.66701,157.08400
142.85699,157.08000
166.66701,157.08299
166.66701,157.08600
166.66701,157.08800
166.66701,157.09100
142.85699,157.08701
200.00000,157.09900
142.85699,157.09500
100.00000,157.07899
166.66701,157.08200
166.66701,157.08400
166.66701,157.08701
166.66701,157.09000
166.66701,157.09300
166.66701,157.09500
166.66701,157.09801
142.85699,157.09399
166.66701,157.09700
166.66701,157.10001
166.66701,157.10201
166.66701,157.10500
166.66701,157.10800
166.66701,157.11099
142.85699,157.10699
166.66701,157.10899
166.66701,157.11200
166.66701,157.11501
142.85699,157.11099
100.00000,157.09399
166.66701,157.09700
166.66701,157.10001
166.66701,157.10201
166.66701,157.10500
142.85699,157.10100
200.00000,157.11301
142.85699,157.10899
166.66701,157.11200
166.66701,157.11501
166.66701,157.11800
166.66701,157.12000
166.66701,157.12300
142.85699,157.11900
200.00000,157.13100
142.85699,157.12700
166.66701,157.13000
166.66701,157.13300
166.66701,157.13499
166.66701,157.13800
90.90900,157.11900
166.66701,157.12199
166.66701,157.12500
142.85699,157.12100
200.00000,157.13300
142.85699,157.12900
200.00000,157.14101
142.85699,157.13699
166.66701,157.14000
166.66701,157.14200
166.66701,157.14500
166.66701,157.14799
166.66701,157.15100
111.11100,157.13699
166.66701,157.14000
166.66701,157.14301
142.85699,157.13901
166.66701,157.14101
166.66701,157.14400
166.66701,157.14700
100.00000,157.13100
142.85699,157.12700
200.00000,157.13901
142.85699,157.13499
200.00000,157.14700
142.85699,157.14301
200.00000,157.15500
142.85699,157.15100
166.66701,157.15401
166.66701,157.15601
166.66701,157.15900
166.66701,157.16200
142.85699,157.15800
166.66701,157.16000
166.66701,157.16299
166.66701,157.16600
166.66701,157.16901
142.85699,157.16400
200.00000,157.17700
142.85699,157.17300
100.00000,157.15601
166.66701,157.15900
166.66701,157.16200
166.66701,157.16400
166.66701,157.16701
142.85699,157.16299
200.00000,157.17500
142.85699,157.17101
166.66701,157.17400
166.66701,157.17700
166.66701,157.17900
166.66701,157.18201
166.66701,157.18500
142.85699,157.18100
200.00000,157.19299
142.85699,157.18900
166.66701,157.19099
166.66701,157.19400
166.66701,157.19701
166.66701,157.19901
100.00000,157.18300
142.85699,157.17900
200.00000,157.19099
166.66701,157.19400
142.85699,157.19000
166.66701,157.19200
166.66701,157.19501
166.66701,157.19800
166.66701,157.20000
142.85699,157.19600
200.00000,157.20799
142.85699,157.20399
166.66701,157.20700
166.66701,157.21001
166.66701,157.21201
166.66701,157.21500
166.66701,157.21800
111.11100,157.20500
166.66701,157.20700
166.66701,157.21001
90.90900,157.19099
166.66701,157.19400
166.66701,157.19701
166.66701,157.19901
166.66701,157.20200
166.66701,157.20500
166.66701,157.20700
166.66701,157.21001
166.66701,157.21300
166.66701,157.21500
166.66701,157.21800
166.66701,157.22099
166.66701,157.22301
142.85699,157.21899
200.00000,157.23100
142.85699,157.22701
142.85699,157.22301
200.00000,157.23500
200.00000,157.24699
142.85699,157.24300
111.11100,157.23000
166.66701,157.23300
166.66701,157.23500
166.66701,157.23801
166.66701,157.24100
166.66701,157.24300
166.66701,157.24600
166.66701,157.24899
166.66701,157.25101
166.66701,157.25400
166.66701,157.25600
142.85699,157.25200
200.00000,157.26401
142.85699,157.25999
200.00000,157.27200
142.85699,157.26801
166.66701,157.27100
166.66701,157.27299
166.66701,157.27600
142.85699,157.27200
100.00000,157.25600
166.66701,157.25900
166.66701,157.26100
166.66701,157.26401
166.66701,157.26601
166.66701,157.26900
166.66701,157.27200
142.85699,157.26801
200.00000,157.27901
142.85699,157.27600
200.00000,157.28700
142.85699,157.28300
166.66701,157.28600
166.66701,157.28900
166.66701,157.29100
142.85699,157.28700
166.66701,157.28999
166.66701,157.29201
166.66701,157.29500
166.66701,157.29700
100.00000,157.28200
111.11100,157.26900
166.66701,157.27200
166.66701,157.27400
142.85699,157.27000
166.66701,157.27299
166.66701,157.27499
166.66701,157.27800
166.66701,157.28000
142.85699,157.27699
200.00000,157.28799
142.85699,157.28400
166.66701,157.28700
166.66701,157.28900
166.66701,157.29201
166.66701,157.29500
166.66701,157.29700
142.85699,157.29300
200.00000,157.30499
142.85699,157.30099
100.00000,157.28500
166.66701,157.28799
166.66701,157.28999
166.66701,157.29300
166.66701,157.29601
142.85699,157.29201
200.00000,157.30299
142.85699,157.29900
166.66701,157.30200
166.66701,157.30400
166.66701,157.30701
166.66701,157.31000
166.66701,157.31200
142.85699,157.30800
200.00000,157.32001
142.85699,157.31599
166.66701,157.31799
142.85699,157.31400
166.66701,157.31700
166.66701,157.32001
100.00000,157.30400
142.85699,157.30000
200.00000,157.31200
166.66701,157.31400
166.66701,157.31700
142.85699,157.31300
166.66701,157.31500
166.66701,157.31799
166.66701,157.32001
166.66701,157.32300
166.66701,157.32600
166.66701,157.32800
142.85699,157.32401
166.66701,157.32700
166.66701,157.32899
166.66701,157.33200
166.66701,157.33400
142.85699,157.33000
166.66701,157.33299
166.66701,157.33501
100.00000,157.32001
142.85699,157.31599
200.00000,157.32800
142.85699,157.32401
166.66701,157.32600
111.11100,157.31400
200.00000,157.32500
142.85699,157.32100
166.66701,157.32401
166.66701,157.32600
166.66701,157.32899
166.66701,157.33099
166.66701,157.33400
142.85699,157.33000
200.00000,157.34100
142.85699,157.33800
166.66701,157.34000
166.66701,157.34300
166.66701,157.34500
166.66701,157.34801
100.00000,157.33200
142.85699,157.32800
200.00000,157.34000
142.85699,157.33600
166.66701,157.33800
166.66701,157.34100
166.66701,157.34300
166.66701,157.34599
166.66701,157.34801
166.66701,157.35100
166.66701,157.35300
142.85699,157.35001
166.66701,157.35201
166.66701,157.35500
166.66701,157.35699
166.66701,157.36000
166.66701,157.36200
142.85699,157.35800
200.00000,157.37000
142.85699,157.36600
100.00000,157.35001
142.85699,157.34599
200.00000,157.35800
142.85699,157.35400
200.00000,157.36501
142.85699,157.36200
166.66701,157.36400
166.66701,157.36700
166.66701,157.36900
166.66701,157.37100
166.66701,157.37399
166.66701,157.37601
166.66701,157.37900
142.85699,157.37500
200.00000,157.38600
142.85699,157.38300
166.66701,157.38499
142.85699,157.38100
166.66701,157.38400
166.66701,157.38600
100.00000,157.37100
142.85699,157.36700
200.00000,157.37801
166.66701,157.38100
166.66701,157.38300
142.85699,157.37900
200.00000,157.39101
142.85699,157.38699
166.66701,157.38901
111.11100,157.37700
200.00000,157.38800
142.85699,157.38499
166.66701,157.38699
142.85699,157.38300
200.00000,157.39400
142.85699,157.39101
166.66701,157.39301
166.66701,157.39600
166.66701,157.39799
166.66701,157.39999
100.00000,157.38499
142.85699,157.38100
200.00000,157.39301
142.85699,157.38901
200.00000,157.39999
142.85699,157.39600
200.00000,157.40800
142.85699,157.40401
166.66701,157.40601
142.85699,157.40199
200.00000,157.41400
142.85699,157.41000
166.66701,157.41200
166.66701,157.41499
166.66701,157.41701
166.66701,157.41901
142.85699,157.41600
166.66701,157.41800
166.66701,157.42101
62.50000,157.39500
71.42900,157.37300
76.92300,157.35201
90.90900,157.33400
90.90900,157.31599
166.66701,157.31900
62.50000,157.29401
100.00000,157.27901
83.33300,157.25900
83.33300,157.24001
100.00000,157.22501
166.66701,157.22701
58.82400,157.20100
111.11100,157.18900
76.92300,157.16800
83.33300,157.14900
100.00000,157.13400
166.66701,157.13600
62.50000,157.11099
100.00000,157.09599
83.33300,157.07700
58.82400,157.05099
100.00000,157.03600
166.66701,157.03900
62.50000,157.01401
