I0,I1
24.39000,25.85100
24.39000,25.85000
25.64100,25.85000
25.64100,25.85000
24.39000,25.84900
25.64100,25.84900
24.39000,25.84800
27.02700,25.84900
24.39000,25.84800
25.00000,25.84700
25.64100,25.84700
25.64100,25.84700
23.81000,25.84500
25.64100,25.84500
24.39000,25.84400
25.64100,25.84400
24.39000,25.84300
25.64100,25.84300
22.22200,25.84000
28.57100,25.84200
24.39000,25.84100
25.64100,25.84100
24.39000,25.84000
25.64100,25.84000
24.39000,25.83900
25.64100,25.83900
24.39000,25.83800
25.64100,25.83800
24.39000,25.83700
25.64100,25.83600
24.39000,25.83500
25.64100,25.83500
24.39000,25.83400
25.64100,25.83400
24.39000,25.83300
25.64100,25.83300
24.39000,25.83200
25.64100,25.83200
22.22200,25.82900
28.57100,25.83100
24.39000,25.83000
25.64100,25.83000
25.00000,25.83000
25.00000,25.82900
24.39000,25.82800
25.64100,25.82800
24.39000,25.82700
25.64100,25.82700
24.39000,25.82600
25.64100,25.82600
24.39000,25.82500
25.64100,25.82400
24.39000,25.82300
25.64100,25.82300
23.25600,25.82200
27.02700,25.82200
24.39000,25.82100
25.00000,25.82100
22.72700,25.81900
28.57100,25.82100
24.39000,25.82000
25.64100,25.82000
24.39000,25.81900
25.64100,25.81800
24.39000,25.81700
25.64100,25.81700
24.39000,25.81600
25.64100,25.81600
24.39000,25.81500
25.64100,25.81500
24.39000,25.81400
25.64100,25.81400
24.39000,25.81300
25.64100,25.81300
24.39000,25.81200
25.64100,25.81200
24.39000,25.81100
25.64100,25.81100
22.22200,25.80800
28.57100,25.81000
24.39000,25.80900
25.64100,25.80900
24.39000,25.80800
25.64100,25.80800
24.39000,25.80700
25.64100,25.80700
24.39000,25.80600
25.64100,25.80600
24.39000,25.80500
25.00000,25.80400
25.00000,25.80400
25.64100,25.80400
24.39000,25.80300
25.64100,25.80300
24.39000,25.80200
25.64100,25.80200
24.39000,25.80100
25.64100,25.80100
22.22200,25.79800
28.57100,25.80000
24.39000,25.79900
25.64100,25.79900
24.39000,25.79800
25.64100,25.79800
24.39000,25.79700
25.00000,25.79700
25.00000,25.79600
25.64100,25.79600
24.39000,25.79500
25.64100,25.79500
24.39000,25.79400
25.64100,25.79400
24.39000,25.79300
25.64100,25.79300
24.39000,25.79200
25.64100,25.79200
24.39000,25.79100
25.64100,25.79100
20.83300,25.78800
31.25000,25.79100
24.39000,25.79000
25.64100,25.79000
24.39000,25.78900
25.64100,25.78900
24.39000,25.78800
25.64100,25.78800
24.39000,25.78700
25.64100,25.78700
24.39000,25.78600
25.64100,25.78600
24.39000,25.78500
25.64100,25.78500
24.39000,25.78400
25.64100,25.78400
24.39000,25.78300
25.64100,25.78300
24.39000,25.78200
25.00000,25.78200
23.25600,25.78000
27.77800,25.78100
25.00000,25.78100
25.00000,25.78000
25.00000,25.78000
25.64100,25.78000
24.39000,25.77900
25.00000,25.77800
25.00000,25.77800
25.64100,25.77800
24.39000,25.77700
25.00000,25.77600
24.39000,25.77500
25.64100,25.77500
24.39000,25.77400
25.00000,25.77400
25.64100,25.77400
25.64100,25.77400
23.81000,25.77200
25.64100,25.77200
22.22200,25.77000
28.57100,25.77200
24.39000,25.77100
25.64100,25.77100
25.00000,25.77000
25.00000,25.77000
24.39000,25.76900
25.64100,25.76900
24.39000,25.76800
25.64100,25.76800
24.39000,25.76700
25.00000,25.76700
25.64100,25.76700
25.64100,25.76600
23.81000,25.76500
25.64100,25.76500
24.39000,25.76400
25.64100,25.76400
24.39000,25.76300
25.64100,25.76300
22.22200,25.76100
28.57100,25.76300
24.39000,25.76200
25.64100,25.76200
23.25600,25.76000
27.02700,25.76100
24.39000,25.76000
25.64100,25.76000
25.00000,25.76000
25.00000,25.75900
24.39000,25.75800
25.64100,25.75800
24.39000,25.75700
25.64100,25.75700
24.39000,25.75600
25.64100,25.75600
24.39000,25.75500
25.64100,25.75500
24.39000,25.75500
25.64100,25.75500
22.22200,25.75200
28.57100,25.75400
24.39000,25.75300
25.00000,25.75300
25.64100,25.75300
25.64100,25.75300
24.39000,25.75200
25.00000,25.75100
25.00000,25.75100
25.00000,25.75000
24.39000,25.74900
25.64100,25.74900
24.39000,25.74900
25.64100,25.74900
24.39000,25.74800
25.64100,25.74800
24.39000,25.74700
25.64100,25.74700
24.39000,25.74600
25.64100,25.74600
22.22200,25.74400
28.57100,25.74500
24.39000,25.74500
25.64100,25.74400
24.39000,25.74400
25.64100,25.74400
24.39000,25.74300
25.64100,25.74300
24.39000,25.74200
25.64100,25.74200
24.39000,25.74100
25.64100,25.74100
24.39000,25.74000
25.64100,25.74000
24.39000,25.73900
25.64100,25.73900
24.39000,25.73800
25.64100,25.73800
24.39000,25.73700
25.64100,25.73700
22.22200,25.73500
28.57100,25.73700
24.39000,25.73600
25.64100,25.73600
24.39000,25.73500
25.64100,25.73500
24.39000,25.73400
25.64100,25.73400
23.25600,25.73300
27.02700,25.73400
24.39000,25.73300
25.00000,25.73200
25.00000,25.73200
25.64100,25.73200
24.39000,25.73100
25.64100,25.73100
24.39000,25.73000
25.64100,25.73000
24.39000,25.72900
25.64100,25.72900
22.22200,25.72700
28.57100,25.72900
24.39000,25.72800
25.64100,25.72800
24.39000,25.72700
25.64100,25.72700
24.39000,25.72600
25.00000,25.72600
25.64100,25.72600
25.64100,25.72600
23.81000,25.72500
25.64100,25.72500
24.39000,25.72400
25.64100,25.72400
24.39000,25.72300
25.64100,25.72300
24.39000,25.72200
25.64100,25.72200
24.39000,25.72100
25.64100,25.72100
22.22200,25.71900
28.57100,25.72100
24.39000,25.72000
25.64100,25.72000
25.00000,25.72000
25.00000,25.71900
24.39000,25.71800
25.64100,25.71800
24.39000,25.71700
25.64100,25.71700
24.39000,25.71700
25.64100,25.71700
24.39000,25.71600
25.64100,25.71600
24.39000,25.71500
25.64100,25.71500
24.39000,25.71400
25.64100,25.71400
24.39000,25.71300
25.64100,25.71300
22.22200,25.71100
28.57100,25.71300
24.39000,25.71200
25.64100,25.71200
24.39000,25.71100
25.64100,25.71100
24.39000,25.71000
25.64100,25.71000
24.39000,25.71000
25.64100,25.71000
24.39000,25.70900
25.64100,25.70900
23.25600,25.70700
27.02700,25.70800
24.39000,25.70700
25.00000,25.70700
25.00000,25.70700
25.64100,25.70700
24.39000,25.70600
25.64100,25.70600
22.22200,25.70400
28.57100,25.70500
24.39000,25.70500
25.64100,25.70500
24.39000,25.70400
25.64100,25.70400
24.39000,25.70300
25.64100,25.70300
24.39000,25.70200
25.64100,25.70200
24.39000,25.70100
25.64100,25.70100
24.39000,25.70100
25.64100,25.70100
24.39000,25.70000
25.64100,25.70000
24.39000,25.69900
25.64100,25.69900
24.39000,25.69800
25.64100,25.69800
22.22200,25.69600
28.57100,25.69800
24.39000,25.69700
25.64100,25.69700
24.39000,25.69600
25.64100,25.69600
24.39000,25.69600
25.64100,25.69600
24.39000,25.69500
25.64100,25.69500
24.39000,25.69400
25.64100,25.69400
24.39000,25.69300
25.64100,25.69300
24.39000,25.69200
25.64100,25.69200
24.39000,25.69200
25.64100,25.69200
24.39000,25.69100
25.64100,25.69100
22.22200,25.68900
28.57100,25.69100
24.39000,25.69000
25.00000,25.68900
25.00000,25.68900
25.64100,25.68900
24.39000,25.68800
25.64100,25.68800
24.39000,25.68700
25.64100,25.68700
24.39000,25.68700
25.64100,25.68700
24.39000,25.68600
25.64100,25.68600
24.39000,25.68500
25.64100,25.68500
23.25600,25.68400
27.02700,25.68500
24.39000,25.68400
25.00000,25.68300
22.72700,25.68200
28.57100,25.68300
24.39000,25.68300
25.64100,25.68300
24.39000,25.68200
25.64100,25.68200
24.39000,25.68100
25.64100,25.68100
24.39000,25.68000
25.64100,25.68000
24.39000,25.68000
25.64100,25.68000
24.39000,25.67900
25.64100,25.67900
24.39000,25.67800
25.00000,25.67800
25.64100,25.67800
25.64100,25.67800
23.81000,25.67700
25.64100,25.67700
22.22200,25.67500
28.57100,25.67600
24.39000,25.67600
25.64100,25.67600
25.00000,25.67500
25.00000,25.67500
24.39000,25.67400
25.64100,25.67400
24.39000,25.67400
25.64100,25.67300
24.39000,25.67300
25.64100,25.67300
24.39000,25.67200
25.64100,25.67200
24.39000,25.67100
25.64100,25.67100
24.39000,25.67100
25.64100,25.67100
24.39000,25.67000
25.64100,25.67000
22.22200,25.66800
28.57100,25.67000
24.39000,25.66900
25.64100,25.66900
24.39000,25.66800
25.64100,25.66800
24.39000,25.66700
25.64100,25.66700
24.39000,25.66700
25.64100,25.66700
24.39000,25.66600
25.64100,25.66600
24.39000,25.66500
25.64100,25.66500
24.39000,25.66500
25.64100,25.66500
24.39000,25.66400
25.64100,25.66400
24.39000,25.66300
25.64100,25.66300
20.83300,25.66100
31.25000,25.66400
24.39000,25.66300
25.64100,25.66300
24.39000,25.66200
25.64100,25.66200
24.39000,25.66100
25.64100,25.66100
24.39000,25.66100
25.64100,25.66100
24.39000,25.66000
25.64100,25.66000
24.39000,25.65900
25.64100,25.65900
24.39000,25.65900
25.64100,25.65900
24.39000,25.65800
25.64100,25.65800
24.39000,25.65700
25.00000,25.65700
22.72700,25.65500
28.57100,25.65700
24.39000,25.65600
25.64100,25.65600
24.39000,25.65600
25.64100,25.65600
24.39000,25.65500
25.64100,25.65500
24.39000,25.65400
25.64100,25.65400
24.39000,25.65300
25.64100,25.65300
24.39000,25.65300
25.64100,25.65300
24.39000,25.65200
25.00000,25.65200
25.00000,25.65100
25.64100,25.65100
24.39000,25.65100
25.64100,25.65100
22.22200,25.64900
28.57100,25.65000
24.39000,25.65000
25.64100,25.65000
24.39000,25.64900
25.64100,25.64900
24.39000,25.64800
25.64100,25.64800
24.39000,25.64800
25.64100,25.64800
24.39000,25.64700
25.00000,25.64700
25.00000,25.64600
25.64100,25.64600
24.39000,25.64600
25.64100,25.64600
24.39000,25.64500
25.64100,25.64500
24.39000,25.64400
25.64100,25.64400
22.22200,25.64300
28.57100,25.64400
24.39000,25.64400
25.64100,25.64400
23.25600,25.64200
27.02700,25.64300
24.39000,25.64200
25.00000,25.64200
25.00000,25.64200
25.64100,25.64200
24.39000,25.64100
25.64100,25.64100
24.39000,25.64000
25.64100,25.64000
24.39000,25.64000
25.64100,25.64000
24.39000,25.63900
25.64100,25.63900
24.39000,25.63800
25.64100,25.63800
22.22200,25.63700
28.57100,25.63800
24.39000,25.63700
25.00000,25.63700
25.64100,25.63700
25.00000,25.63700
24.39000,25.63600
25.64100,25.63600
24.39000,25.63600
25.64100,25.63600
24.39000,25.63500
25.64100,25.63500
24.39000,25.63400
25.64100,25.63400
24.39000,25.63400
25.64100,25.63400
24.39000,25.63300
25.64100,25.63300
24.39000,25.63200
25.00000,25.63200
22.72700,25.63100
28.57100,25.63200
24.39000,25.63100
25.64100,25.63100
24.39000,25.63100
25.64100,25.63100
24.39000,25.63000
25.64100,25.63000
24.39000,25.62900
25.64100,25.62900
24.39000,25.62900
25.64100,25.62900
24.39000,25.62800
25.64100,25.62800
24.39000,25.62800
25.00000,25.62700
25.00000,25.62700
25.64100,25.62700
24.39000,25.62600
25.64100,25.62600
22.22200,25.62500
28.57100,25.62600
24.39000,25.62500
25.64100,25.62500
24.39000,25.62500
25.64100,25.62500
24.39000,25.62400
25.64100,25.62400
23.25600,25.62300
27.02700,25.62400
24.39000,25.62300
25.00000,25.62300
25.00000,25.62200
25.64100,25.62200
24.39000,25.62200
25.64100,25.62200
24.39000,25.62100
25.64100,25.62100
24.39000,25.62100
25.64100,25.62100
22.22200,25.61900
28.57100,25.62000
24.39000,25.62000
25.64100,25.62000
24.39000,25.61900
25.64100,25.61900
24.39000,25.61900
25.00000,25.61800
25.00000,25.61800
25.64100,25.61800
24.39000,25.61700
25.64100,25.61700
24.39000,25.61700
25.64100,25.61700
24.39000,25.61600
25.64100,25.61600
24.39000,25.61600
25.64100,25.61600
24.39000,25.61500
25.64100,25.61500
22.22200,25.61300
28.57100,25.61500
24.39000,25.61400
25.64100,25.61400
24.39000,25.61400
25.64100,25.61400
24.39000,25.61300
25.64100,25.61300
24.39000,25.61200
25.64100,25.61200
24.39000,25.61200
25.64100,25.61200
24.39000,25.61100
25.64100,25.61100
24.39000,25.61100
25.64100,25.61100
24.39000,25.61000
25.64100,25.61000
24.39000,25.60900
25.00000,25.60900
22.72700,25.60800
28.57100,25.60900
24.39000,25.60900
25.64100,25.60900
24.39000,25.60800
25.64100,25.60800
24.39000,25.60700
25.64100,25.60700
24.39000,25.60700
25.64100,25.60700
24.39000,25.60600
25.64100,25.60600
23.25600,25.60500
27.02700,25.60600
24.39000,25.60500
25.00000,25.60500
25.00000,25.60500
25.64100,25.60500
24.39000,25.60400
25.64100,25.60400
22.22200,25.60200
28.57100,25.60400
24.39000,25.60300
25.64100,25.60300
24.39000,25.60300
25.64100,25.60300
24.39000,25.60200
25.64100,25.60200
24.39000,25.60100
25.64100,25.60100
24.39000,25.60100
24.39000,25.60000
26.31600,25.60100
25.00000,25.60000
25.00000,25.60000
25.00000,25.60000
25.00000,25.59900
25.00000,25.59900
25.00000,25.59900
25.00000,25.59900
22.22200,25.59700
28.57100,25.59800
25.00000,25.59800
25.00000,25.59800
25.00000,25.59800
25.64100,25.59800
24.39000,25.59700
25.00000,25.59700
25.00000,25.59600
25.00000,25.59600
25.00000,25.59600
25.00000,25.59600
25.00000,25.59500
25.64100,25.59500
23.81000,25.59400
25.64100,25.59400
25.00000,25.59400
25.64100,25.59400
23.81000,25.59300
25.64100,25.59300
22.22200,25.59200
28.57100,25.59300
24.39000,25.59300
25.00000,25.59200
25.64100,25.59200
25.00000,25.59200
25.00000,25.59200
25.00000,25.59100
25.00000,25.59100
25.64100,25.59100
23.81000,25.59000
25.64100,25.59000
25.00000,25.59000
25.64100,25.59000
23.81000,25.58900
24.39000,25.58900
25.64100,25.58900
25.64100,25.58900
24.39000,25.58800
25.00000,25.58800
23.25600,25.58700
28.57100,25.58800
24.39000,25.58800
25.00000,25.58700
25.00000,25.58700
25.00000,25.58700
24.39000,25.58600
25.64100,25.58600
25.00000,25.58600
25.00000,25.58600
24.39000,25.58500
25.64100,25.58500
24.39000,25.58500
25.64100,25.58500
24.39000,25.58400
25.00000,25.58400
25.64100,25.58400
25.00000,25.58300
25.00000,25.58300
25.00000,25.58300
22.72700,25.58200
28.57100,25.58300
24.39000,25.58200
25.00000,25.58200
25.00000,25.58200
25.64100,25.58200
24.39000,25.58100
25.00000,25.58100
24.39000,25.58100
25.64100,25.58100
24.39000,25.58000
25.64100,25.58000
25.00000,25.58000
25.64100,25.58000
23.81000,25.57900
25.64100,25.57900
24.39000,25.57800
25.64100,25.57800
24.39000,25.57800
25.64100,25.57800
22.22200,25.57600
28.57100,25.57800
24.39000,25.57700
25.64100,25.57700
24.39000,25.57700
25.64100,25.57700
24.39000,25.57600
25.00000,25.57600
25.64100,25.57600
25.64100,25.57600
23.81000,25.57500
25.64100,25.57500
24.39000,25.57500
25.64100,25.57500
24.39000,25.57400
25.64100,25.57400
24.39000,25.57400
25.64100,25.57400
24.39000,25.57300
25.64100,25.57300
20.83300,25.57100
31.25000,25.57300
24.39000,25.57300
25.64100,25.57300
25.00000,25.57300
25.00000,25.57200
24.39000,25.57200
25.64100,25.57200
24.39000,25.57100
25.64100,25.57100
24.39000,25.57100
25.64100,25.57100
24.39000,25.57000
25.64100,25.57000
24.39000,25.57000
25.64100,25.57000
24.39000,25.56900
25.64100,25.56900
24.39000,25.56900
25.00000,25.56900
23.25600,25.56800
27.77800,25.56900
25.00000,25.56800
25.00000,25.56800
25.00000,25.56800
25.64100,25.56800
23.81000,25.56700
25.64100,25.56700
25.00000,25.56700
25.64100,25.56700
23.81000,25.56600
25.64100,25.56600
24.39000,25.56500
25.64100,25.56600
24.39000,25.56500
25.00000,25.56500
25.64100,25.56500
25.64100,25.56500
23.81000,25.56400
25.64100,25.56400
22.22200,25.56200
28.57100,25.56400
24.39000,25.56300
25.64100,25.56300
25.00000,25.56300
25.00000,25.56300
24.39000,25.56200
25.64100,25.56200
24.39000,25.56200
25.64100,25.56200
24.39000,25.56100
25.00000,25.56100
25.64100,25.56100
25.64100,25.56100
23.81000,25.56000
25.64100,25.56000
24.39000,25.56000
25.64100,25.56000
24.39000,25.55900
25.64100,25.55900
22.22200,25.55800
28.57100,25.55900
24.39000,25.55900
25.64100,25.55900
23.25600,25.55800
27.02700,25.55800
24.39000,25.55800
25.64100,25.55800
25.00000,25.55800
25.00000,25.55700
24.39000,25.55700
25.64100,25.55700
24.39000,25.55600
25.64100,25.55600
24.39000,25.55600
25.64100,25.55600
24.39000,25.55500
25.64100,25.55500
24.39000,25.55500
25.64100,25.55500
22.22200,25.55300
28.57100,25.55500
24.39000,25.55400
25.00000,25.55400
25.64100,25.55400
25.64100,25.55400
24.39000,25.55400
25.00000,25.55300
24.39000,25.55300
25.64100,25.55300
24.39000,25.55200
25.64100,25.55200
24.39000,25.55200
25.64100,25.55200
24.39000,25.55100
25.64100,25.55100
24.39000,25.55100
25.64100,25.55100
24.39000,25.55000
25.64100,25.55100
22.22200,25.54900
28.57100,25.55000
24.39000,25.55000
25.64100,25.55000
24.39000,25.54900
25.64100,25.54900
24.39000,25.54900
25.64100,25.54900
24.39000,25.54800
25.64100,25.54900
24.39000,25.54800
25.64100,25.54800
24.39000,25.54800
25.64100,25.54800
24.39000,25.54700
25.64100,25.54700
24.39000,25.54700
25.64100,25.54700
24.39000,25.54600
25.64100,25.54600
22.22200,25.54500
28.57100,25.54600
24.39000,25.54600
25.64100,25.54600
24.39000,25.54500
25.64100,25.54500
24.39000,25.54500
25.64100,25.54500
23.25600,25.54400
27.02700,25.54400
24.39000,25.54400
25.00000,25.54400
25.00000,25.54300
25.64100,25.54300
24.39000,25.54300
25.64100,25.54300
24.39000,25.54200
25.64100,25.54200
24.39000,25.54200
25.64100,25.54200
22.22200,25.54100
28.57100,25.54200
24.39000,25.54100
25.64100,25.54100
24.39000,25.54100
25.64100,25.54100
24.39000,25.54000
25.00000,25.54000
25.64100,25.54000
25.00000,25.54000
25.00000,25.54000
25.00000,25.54000
25.00000,25.53900
25.64100,25.53900
23.81000,25.53900
25.64100,25.53900
20.00000,25.53600
34.48300,25.54000
23.81000,25.53900
25.64100,25.53900
22.22200,25.53800
28.57100,25.53900
24.39000,25.53900
25.64100,25.53900
25.00000,25.53900
25.64100,25.53900
23.81000,25.53800
25.64100,25.53800
24.39000,25.53700
25.64100,25.53700
24.39000,25.53700
25.64100,25.53700
24.39000,25.53700
25.64100,25.53700
24.39000,25.53600
25.64100,25.53600
24.39000,25.53600
25.64100,25.53600
24.39000,25.53500
25.00000,25.53500
23.25600,25.53400
28.57100,25.53500
24.39000,25.53500
25.00000,25.53500
24.39000,25.53400
25.64100,25.53400
24.39000,25.53400
25.64100,25.53400
24.39000,25.53300
25.64100,25.53300
24.39000,25.53300
25.64100,25.53300
22.72700,25.53200
27.77800,25.53300
24.39000,25.53200
25.64100,25.53200
24.39000,25.53200
25.64100,25.53200
24.39000,25.53100
25.64100,25.53100
22.22200,25.53000
28.57100,25.53100
24.39000,25.53100
25.64100,25.53100
24.39000,25.53000
25.64100,25.53000
24.39000,25.53000
25.64100,25.53000
24.39000,25.52900
25.64100,25.52900
24.39000,25.52900
25.00000,25.52900
25.64100,25.52900
25.64100,25.52900
23.81000,25.52800
25.64100,25.52800
24.39000,25.52800
25.64100,25.52800
24.39000,25.52700
25.64100,25.52700
22.22200,25.52600
28.57100,25.52700
24.39000,25.52700
25.64100,25.52700
24.39000,25.52600
25.64100,25.52600
24.39000,25.52600
25.64100,25.52600
24.39000,25.52500
25.64100,25.52500
24.39000,25.52500
25.64100,25.52500
24.39000,25.52500
25.64100,25.52500
24.39000,25.52400
25.64100,25.52400
24.39000,25.52400
25.64100,25.52400
24.39000,25.52300
25.64100,25.52300
22.22200,25.52200
28.57100,25.52300
24.39000,25.52300
25.64100,25.52300
24.39000,25.52200
25.64100,25.52200
24.39000,25.52200
25.64100,25.52200
24.39000,25.52100
25.64100,25.52200
24.39000,25.52100
25.64100,25.52100
24.39000,25.52100
25.64100,25.52100
24.39000,25.52000
25.64100,25.52000
22.72700,25.51900
27.77800,25.52000
24.39000,25.52000
25.00000,25.51900
22.72700,25.51800
28.57100,25.51900
24.39000,25.51900
25.64100,25.51900
24.39000,25.51900
25.64100,25.51900
24.39000,25.51800
25.64100,25.51800
24.39000,25.51800
25.64100,25.51800
24.39000,25.51700
25.64100,25.51700
24.39000,25.51700
25.64100,25.51700
24.39000,25.51700
25.00000,25.51600
25.64100,25.51600
25.64100,25.51600
23.81000,25.51600
25.64100,25.51600
22.22200,25.51400
28.57100,25.51600
24.39000,25.51500
25.64100,25.51500
24.39000,25.51500
25.64100,25.51500
24.39000,25.51400
25.64100,25.51400
24.39000,25.51400
25.64100,25.51400
24.39000,25.51400
25.64100,25.51400
24.39000,25.51300
25.64100,25.51300
24.39000,25.51300
25.64100,25.51300
24.39000,25.51200
25.64100,25.51200
24.39000,25.51200
25.00000,25.51200
22.72700,25.51100
28.57100,25.51200
24.39000,25.51100
25.64100,25.51100
24.39000,25.51100
25.64100,25.51100
24.39000,25.51100
25.64100,25.51100
24.39000,25.51000
25.64100,25.51000
24.39000,25.51000
25.64100,25.51000
24.39000,25.50900
25.64100,25.50900
24.39000,25.50900
25.64100,25.50900
24.39000,25.50900
25.64100,25.50900
24.39000,25.50800
25.64100,25.50800
20.83300,25.50600
31.25000,25.50900
24.39000,25.50800
25.00000,25.50800
25.00000,25.50800
25.64100,25.50800
24.39000,25.50700
25.64100,25.50700
24.39000,25.50700
25.64100,25.50700
24.39000,25.50700
25.64100,25.50700
24.39000,25.50600
25.64100,25.50600
24.39000,25.50600
25.64100,25.50600
24.39000,25.50500
25.64100,25.50500
24.39000,25.50500
25.00000,25.50500
22.72700,25.50400
28.57100,25.50500
24.39000,25.50500
25.64100,25.50500
24.39000,25.50400
25.64100,25.50400
24.39000,25.50400
25.64100,25.50400
24.39000,25.50300
25.64100,25.50300
24.39000,25.50300
25.64100,25.50300
24.39000,25.50300
25.64100,25.50300
24.39000,25.50200
25.00000,25.50200
25.00000,25.50200
25.64100,25.50200
24.39000,25.50100
25.64100,25.50100
22.22200,25.50000
28.57100,25.50100
24.39000,25.50100
25.64100,25.50100
24.39000,25.50100
25.64100,25.50100
24.39000,25.50000
25.64100,25.50000
24.39000,25.50000
25.64100,25.50000
24.39000,25.49900
25.00000,25.49900
25.00000,25.49900
25.64100,25.49900
24.39000,25.49900
25.64100,25.49900
24.39000,25.49800
25.64100,25.49800
24.39000,25.49800
25.00000,25.49800
22.72700,25.49700
28.57100,25.49800
24.39000,25.49700
25.64100,25.49700
23.25600,25.49700
27.02700,25.49700
24.39000,25.49700
25.00000,25.49600
25.00000,25.49600
25.64100,25.49600
24.39000,25.49600
25.64100,25.49600
24.39000,25.49600
25.64100,25.49600
24.39000,25.49500
25.64100,25.49500
24.39000,25.49500
25.64100,25.49500
24.39000,25.49400
25.64100,25.49400
22.22200,25.49300
28.57100,25.49400
24.39000,25.49400
24.39000,25.49400
26.31600,25.49400
25.00000,25.49400
25.00000,25.49300
25.00000,25.49300
25.00000,25.49300
25.64100,25.49300
23.81000,25.49200
25.64100,25.49300
25.00000,25.49200
25.64100,25.49200
23.81000,25.49200
25.64100,25.49200
24.39000,25.49100
25.64100,25.49100
24.39000,25.49100
25.00000,25.49100
23.25600,25.49000
28.57100,25.49100
23.81000,25.49000
25.64100,25.49100
24.39000,25.49000
25.64100,25.49000
24.39000,25.49000
25.64100,25.49000
24.39000,25.48900
25.64100,25.48900
24.39000,25.48900
25.64100,25.48900
24.39000,25.48900
25.64100,25.48900
10.87000,25.48300
111.11100,25.51600
45.45500,25.52400
27.02700,25.52400
22.72700,25.52300
26.31600,25.52400
23.81000,25.52300
25.64100,25.52300
24.39000,25.52300
26.31600,25.52300
24.39000,25.52200
25.00000,25.52200
24.39000,25.52200
25.64100,25.52200
22.22200,25.52100
28.57100,25.52200
24.39000,25.52100
26.31600,25.52200
24.39000,25.52100
25.00000,25.52100
22.22200,25.52000
28.57100,25.52100
24.39000,25.52000
25.64100,25.52000
24.39000,25.52000
25.64100,25.52000
24.39000,25.52000
25.64100,25.52000
24.39000,25.51900
25.64100,25.51900
24.39000,25.51900
25.64100,25.51900
25.64100,25.51900
24.39000,25.51900
25.00000,25.51800
27.02700,25.51900
22.72700,25.51800
26.31600,25.51800
23.81000,25.51800
25.64100,25.51800
22.22200,25.51600
29.41200,25.51800
23.81000,25.51700
25.64100,25.51700
24.39000,25.51700
25.64100,25.51700
24.39000,25.51600
25.64100,25.51600
24.39000,25.51600
25.64100,25.51600
24.39000,25.51600
25.64100,25.51600
24.39000,25.51500
25.64100,25.51500
24.39000,25.51500
25.64100,25.51500
24.39000,25.51500
25.64100,25.51500
24.39000,25.51400
25.64100,25.51400
22.22200,25.51300
28.57100,25.51400
24.39000,25.51400
25.64100,25.51400
25.64100,25.51400
24.39000,25.51300
24.39000,25.51300
25.64100,25.51300
24.39000,25.51300
25.64100,25.51300
24.39000,25.51200
25.64100,25.51200
23.81000,25.51200
25.64100,25.51200
25.00000,25.51100
25.64100,25.51100
24.39000,25.51100
25.64100,25.51100
22.22200,25.51000
28.57100,25.51100
23.25600,25.51000
27.02700,25.51100
24.39000,25.51000
25.64100,25.51000
24.39000,25.51000
25.64100,25.51000
24.39000,25.51000
25.64100,25.51000
25.64100,25.51000
24.39000,25.50900
24.39000,25.50900
25.64100,25.50900
25.64100,25.50900
24.39000,25.50900
25.64100,25.50900
25.64100,25.50900
24.39000,25.50800
24.39000,25.50800
25.00000,25.50800
27.02700,25.50800
20.83300,25.50600
29.41200,25.50800
23.81000,25.50700
25.64100,25.50700
24.39000,25.50700
26.31600,25.50700
24.39000,25.50700
25.00000,25.50700
24.39000,25.50600
25.64100,25.50600
24.39000,25.50600
25.64100,25.50600
24.39000,25.50500
26.31600,25.50600
23.81000,25.50500
25.64100,25.50500
24.39000,25.50500
25.64100,25.50500
24.39000,25.50400
25.64100,25.50400
22.22200,25.50300
28.57100,25.50400
24.39000,25.50400
25.64100,25.50400
24.39000,25.50400
25.64100,25.50400
25.00000,25.50300
26.31600,25.50400
24.39000,25.50300
24.39000,25.50300
24.39000,25.50300
25.00000,25.50200
24.39000,25.50200
25.64100,25.50200
24.39000,25.50200
25.64100,25.50200
25.64100,25.50200
24.39000,25.50100
24.39000,25.50100
25.64100,25.50100
23.25600,25.50000
27.77800,25.50100
22.72700,25.50000
29.41200,25.50100
23.81000,25.50100
24.39000,25.50000
24.39000,25.50000
26.31600,25.50000
25.00000,25.50000
24.39000,25.50000
25.64100,25.50000
25.64100,25.50000
24.39000,25.49900
24.39000,25.49900
25.64100,25.49900
25.64100,25.49900
24.39000,25.49900
25.64100,25.49900
25.64100,25.49900
25.64100,25.49900
22.22200,25.49800
28.57100,25.49900
25.00000,25.49900
25.00000,25.49800
24.39000,25.49800
25.64100,25.49800
24.39000,25.49800
25.64100,25.49800
24.39000,25.49700
25.64100,25.49700
24.39000,25.49700
25.64100,25.49700
24.39000,25.49700
25.64100,25.49700
24.39000,25.49600
25.64100,25.49600
24.39000,25.49600
25.00000,25.49600
25.00000,25.49500
25.64100,25.49600
22.22200,25.49400
28.57100,25.49500
24.39000,25.49500
25.64100,25.49500
24.39000,25.49500
25.64100,25.49500
24.39000,25.49400
25.64100,25.49400
24.39000,25.49400
25.64100,25.49400
24.39000,25.49400
25.64100,25.49400
24.39000,25.49300
25.00000,25.49300
25.00000,25.49300
25.64100,25.49300
24.39000,25.49300
25.64100,25.49300
24.39000,25.49200
25.64100,25.49200
22.22200,25.49100
28.57100,25.49200
24.39000,25.49200
25.64100,25.49200
24.39000,25.49200
25.64100,25.49200
23.25600,25.49100
