I0,I1,I2,I3,I4,I5,I6
12.57143,93.00000,43.57143,56.14285,1.00000,100.00000,100.00000
12.57143,93.00000,43.57143,56.14285,1.00000,100.00000,100.00000
12.57143,93.00000,43.57143,56.14285,1.00000,100.00000,100.00000
15.42857,93.42857,46.42857,56.57143,0.86472,92.48555,89.52912
15.42857,93.42857,46.42857,56.57143,1.00000,100.00000,100.00000
14.14286,96.71429,45.14286,59.85714,0.68499,75.31250,71.98637
14.14286,96.71429,45.14286,59.85714,1.00000,100.00000,100.00000
15.42857,100.00000,46.42857,63.14286,0.66049,73.85892,70.06305
15.42857,100.00000,46.42857,63.14286,1.00000,100.00000,100.00000
15.14286,84.00000,50.28571,57.00000,1.00000,100.00000,100.00000
15.14286,84.00000,50.28571,57.00000,1.00000,100.00000,100.00000
15.14286,84.00000,50.28571,57.00000,1.00000,100.00000,100.00000
15.14286,84.00000,50.28571,57.00000,1.00000,100.00000,100.00000
17.14286,83.85714,52.28571,56.85714,0.90041,94.42971,92.26128
17.14286,83.85714,52.28571,56.85714,1.00000,100.00000,100.00000
17.71429,89.57143,52.85714,62.57143,0.65011,70.22472,67.66824
17.71429,89.57143,52.85714,62.57143,1.00000,100.00000,100.00000
18.71429,95.42857,53.85714,68.42857,0.63542,59.60000,61.60237
18.71429,95.42857,53.85714,68.42857,1.00000,100.00000,100.00000
21.14286,79.14285,50.71428,53.42857,1.00000,100.00000,100.00000
21.14286,79.14285,50.71428,53.42857,1.00000,100.00000,100.00000
21.14286,79.14285,50.71428,53.42857,1.00000,100.00000,100.00000
21.14286,79.14285,50.71428,53.42857,1.00000,100.00000,100.00000
22.28572,82.28571,51.85714,56.57143,0.71325,70.55556,70.94147
22.28572,82.28571,51.85714,56.57143,1.00000,100.00000,100.00000
21.57143,86.14285,51.14286,60.42857,0.68243,64.17323,66.23950
21.57143,86.14285,51.14286,60.42857,1.00000,100.00000,100.00000
61.57143,55.14286,54.00000,63.85714,1.00000,100.00000,100.00000
61.57143,55.14286,54.00000,63.85714,1.00000,100.00000,100.00000
61.57143,55.14286,54.00000,63.85714,1.00000,100.00000,100.00000
61.57143,55.14286,54.00000,63.85714,1.00000,100.00000,100.00000
61.57143,55.14286,54.00000,63.85714,1.05714,104.06503,104.89291
61.57143,55.14286,54.00000,63.85714,1.00000,100.00000,100.00000
60.00000,54.57143,52.42857,63.28571,1.81982,147.65625,165.71031
60.57143,53.28571,53.00000,62.00000,1.55446,143.38625,149.53752
60.28572,53.14286,52.71429,61.85714,1.19108,117.71217,118.41229
60.14286,53.85714,52.57143,62.57143,1.15508,110.97179,113.26260
60.00000,54.00000,52.42857,62.71428,1.09491,105.93220,107.72617
59.85714,54.42857,52.28571,63.14286,1.05285,104.80000,105.04299
60.14286,54.71429,52.57143,63.42857,1.03815,103.56234,103.68887
60.57143,55.14286,53.00000,63.85714,1.03482,103.19411,103.33797
60.85714,55.28572,53.28571,64.00000,1.01308,101.90476,101.60703
60.85714,55.42857,53.28571,64.14286,1.01107,101.86916,101.48881
58.71429,56.00000,52.71429,65.57143,1.00000,100.00000,100.00000
58.71429,56.00000,52.71429,65.57143,1.00000,100.00000,100.00000
58.71429,56.00000,52.71429,65.57143,1.00000,100.00000,100.00000
58.71429,56.00000,52.71429,65.57143,1.00000,100.00000,100.00000
58.71429,56.00000,52.71429,65.57143,1.00000,100.00000,100.00000
59.14286,54.85714,53.14286,64.42857,1.96429,144.77612,172.54610
59.14286,54.85714,53.14286,64.42857,1.00000,100.00000,100.00000
61.00000,52.57143,55.00000,62.14286,1.67879,138.14433,153.73215
61.00000,52.57143,55.00000,62.14286,1.00000,100.00000,100.00000
60.42857,52.14286,54.42857,61.71429,1.30325,116.79105,123.74314
60.42857,52.14286,54.42857,61.71429,1.00000,100.00000,100.00000
61.42857,52.57143,55.42857,62.14286,1.14681,112.14057,113.41811
61.42857,52.57143,55.42857,62.14286,1.00000,100.00000,100.00000
60.85714,53.85714,54.85714,63.42857,1.09420,109.40172,109.41100
60.85714,53.85714,54.85714,63.42857,1.00000,100.00000,100.00000
60.00000,54.42857,54.00000,64.00000,1.12583,107.55209,110.09618
60.00000,54.42857,54.00000,64.00000,1.00000,100.00000,100.00000
60.14286,54.42857,54.14286,64.00000,1.04902,102.90557,103.90856
60.14286,54.42857,54.14286,64.00000,1.00000,100.00000,100.00000
56.14285,57.28571,48.85714,67.14285,1.00000,100.00000,100.00000
56.14285,57.28571,48.85714,67.14285,1.00000,100.00000,100.00000
56.14285,57.28571,48.85714,67.14285,1.00000,100.00000,100.00000
56.14285,57.28571,48.85714,67.14285,1.00000,100.00000,100.00000
56.14285,57.14286,48.85714,67.00000,1.05941,102.89855,104.43065
56.14285,57.14286,48.85714,67.00000,1.00000,100.00000,100.00000
59.00000,53.85714,51.71428,63.71428,1.92523,159.15492,176.62891
59.00000,53.85714,51.71428,63.71428,1.00000,100.00000,100.00000
57.85714,53.71429,50.57143,63.57143,1.59223,131.41592,145.98323
57.85714,53.71429,50.57143,63.57143,1.00000,100.00000,100.00000
59.57143,53.28571,52.28571,63.14286,1.19512,114.81482,117.18705
59.57143,53.28571,52.28571,63.14286,1.00000,100.00000,100.00000
60.42857,53.57143,53.14286,63.42857,1.22704,113.48974,118.18674
60.42857,53.57143,53.14286,63.42857,1.00000,100.00000,100.00000
60.00000,54.00000,52.71429,63.85714,1.06861,105.42636,106.14597
60.00000,54.00000,52.71429,63.85714,1.00000,100.00000,100.00000
52.57143,67.28571,54.14286,66.71429,1.00000,100.00000,100.00000
52.57143,67.28571,54.14286,66.71429,1.00000,100.00000,100.00000
51.57143,65.28571,53.14286,64.71428,1.76033,133.90805,156.39534
51.57143,65.28571,53.14286,64.71428,1.00000,100.00000,100.00000
51.71428,64.57143,53.28571,64.00000,1.32864,119.74249,126.47345
51.71428,64.57143,53.28571,64.00000,1.00000,100.00000,100.00000
51.00000,64.57143,52.57143,64.00000,1.25088,114.69534,120.00440
51.00000,64.57143,52.57143,64.00000,1.00000,100.00000,100.00000
52.28571,64.42857,53.85714,63.85714,1.14972,110.93750,112.97264
52.28571,64.42857,53.85714,63.85714,1.00000,100.00000,100.00000
53.28571,64.28571,54.85714,63.71428,1.04914,103.09859,104.01026
53.28571,64.28571,54.85714,63.71428,1.00000,100.00000,100.00000
53.28571,64.28571,54.85714,63.71428,1.01874,102.45901,102.16669
53.28571,64.28571,54.85714,63.71428,1.00000,100.00000,100.00000
53.42857,64.71428,55.00000,64.14286,1.00690,101.33333,101.01200
53.42857,64.71428,55.00000,64.14286,1.00000,100.00000,100.00000
53.42857,64.57143,55.00000,64.00000,0.99772,99.73684,99.75426
53.42857,64.57143,55.00000,64.00000,1.00000,100.00000,100.00000
52.85714,64.57143,54.42857,64.00000,0.96796,97.09763,96.94711
52.85714,64.57143,54.42857,64.00000,1.00000,100.00000,100.00000
52.14286,64.57143,53.71429,64.00000,0.93617,93.75000,93.68353
52.14286,64.57143,53.71429,64.00000,1.00000,100.00000,100.00000
52.14286,66.00000,53.71429,65.42857,0.74495,78.55073,76.54971
52.14286,66.00000,53.71429,65.42857,1.00000,100.00000,100.00000
50.00000,68.85715,51.57143,68.28571,0.75254,76.01476,75.63546
50.00000,68.85715,51.57143,68.28571,1.00000,100.00000,100.00000
51.00000,69.42857,52.57143,68.85715,0.62613,71.84466,67.38692
49.42857,69.57143,51.00000,69.00000,0.51079,70.27027,61.42877
64.85714,57.28571,55.57143,69.00000,1.00000,100.00000,100.00000
64.85714,57.28571,55.57143,69.00000,1.00000,100.00000,100.00000
64.85714,57.28571,55.57143,69.00000,1.00000,100.00000,100.00000
64.85714,57.28571,55.57143,69.00000,1.00000,100.00000,100.00000
65.14286,56.85714,55.85715,68.57143,1.06977,104.26829,105.63120
65.42857,53.71429,56.14285,65.42857,2.00725,165.49707,183.95607
65.42857,53.57143,56.14285,65.28571,1.11913,109.18728,110.55872
64.71428,53.42857,55.42857,65.14286,1.14839,107.11974,111.04631
64.71428,53.28571,55.42857,65.00000,1.11798,107.85499,109.84406
64.71428,53.71429,55.42857,65.42857,1.07789,106.44258,107.11788
64.71428,53.71429,55.42857,65.42857,1.00000,100.00000,100.00000
63.28571,54.14286,54.00000,65.85714,1.06760,103.94736,105.36302
63.28571,54.14286,54.00000,65.85714,1.00000,100.00000,100.00000
61.85714,54.00000,52.57143,65.71429,1.06769,104.55697,105.66856
61.85714,54.00000,52.57143,65.71429,1.00000,100.00000,100.00000
61.71429,54.14286,52.42857,65.85714,1.01636,101.69492,101.66546
61.71429,54.14286,52.42857,65.85714,1.00000,100.00000,100.00000
61.85714,54.14286,52.57143,65.85714,1.00201,100.47620,100.33879
61.85714,54.14286,52.57143,65.85714,1.00000,100.00000,100.00000
61.85714,54.00000,52.57143,65.71429,1.00000,99.76304,99.88159
61.85714,54.00000,52.57143,65.71429,1.00000,100.00000,100.00000
61.85714,54.14286,52.57143,65.85714,0.93976,91.68646,92.83824
61.85714,54.14286,52.57143,65.85714,1.00000,100.00000,100.00000
63.42857,55.00000,54.14286,66.71429,0.68803,70.20725,69.50888
63.00000,57.14286,53.71429,68.85715,0.72050,75.64576,73.86961
64.14286,57.42857,54.85714,69.14285,0.80172,88.78049,84.58603
65.42857,57.42857,56.14285,69.14285,0.83871,87.36263,85.63460
65.28571,57.57143,56.00000,69.28571,0.95513,92.45283,93.99528
64.71428,57.71428,55.42857,69.42857,0.93289,90.47619,91.89316
61.57143,59.57143,52.28571,71.28571,0.61870,73.68421,68.03427
61.28572,59.57143,52.00000,71.28571,0.96512,96.93877,96.72544
61.28572,59.57143,52.00000,71.28571,1.00000,100.00000,100.00000
61.28572,59.71429,52.00000,71.42857,0.97590,98.94737,98.27122
61.28572,59.71429,52.00000,71.42857,1.00000,100.00000,100.00000
62.28572,58.00000,53.00000,69.71429,1.17284,124.46809,120.92938
65.14286,53.57143,55.85715,65.28571,1.62105,161.53845,161.82210
63.28571,53.00000,54.00000,64.71428,1.55844,132.80423,144.78322
63.57143,52.57143,54.28572,64.28571,1.14167,111.15538,112.67107
62.57143,52.57143,53.28571,64.28571,1.17883,112.54480,115.24493
62.71428,52.00000,53.42857,63.71428,1.15170,110.82803,113.02001
64.14286,51.71428,54.85714,63.42857,1.11290,108.33334,109.82178
64.14286,51.71428,54.85714,63.42857,1.00000,100.00000,100.00000
63.14286,51.85714,53.85714,63.57143,1.18358,112.73210,115.57902
63.14286,51.85714,53.85714,63.57143,1.00000,100.00000,100.00000
63.14286,52.14286,53.85714,63.85714,1.08571,104.70588,106.65618
63.14286,52.14286,53.85714,63.85714,1.00000,100.00000,100.00000
63.14286,52.28571,53.85714,64.00000,1.01128,101.79774,101.46334
63.14286,52.28571,53.85714,64.00000,1.00000,100.00000,100.00000
63.00000,52.42857,53.71429,64.14286,1.00186,100.22075,100.20331
63.00000,52.42857,53.71429,64.14286,1.00000,100.00000,100.00000
62.85714,52.42857,53.57143,64.14286,0.99443,99.33920,99.39133
62.85714,52.42857,53.57143,64.14286,1.00000,100.00000,100.00000
57.71428,56.00000,48.42857,67.71429,0.82463,82.48337,82.47303
57.71428,56.00000,48.42857,67.71429,1.00000,100.00000,100.00000
60.00000,56.28571,50.71428,68.00000,0.71041,76.34409,73.74010
61.00000,57.00000,51.71428,68.71429,0.72293,78.16901,75.28835
62.14286,58.14286,52.85714,69.85715,0.80176,85.58559,82.92502
62.71428,59.14286,53.42857,70.85715,0.74176,85.26315,79.91201
62.14286,59.85714,52.85714,71.57143,0.82963,88.88889,85.97700
61.71429,60.14286,52.42857,71.85714,0.91071,93.75000,92.42043
61.71429,60.14286,52.42857,71.85714,0.99020,100.00000,99.51101
61.71429,60.14286,52.42857,71.85714,1.00000,100.00000,100.00000
62.28572,59.28571,53.00000,71.00000,1.10891,109.62963,110.26217
62.85714,55.42857,53.57143,67.14285,1.93750,159.45946,177.43503
62.28572,55.00000,53.00000,66.71429,1.32719,123.72881,128.30263
61.00000,54.14286,51.71428,65.85714,1.19097,112.67123,115.92876
61.00000,54.14286,51.71428,65.85714,1.00000,100.00000,100.00000
61.28572,53.57143,52.00000,65.28571,1.12245,110.33435,111.29372
61.28572,53.14286,52.00000,64.85714,1.21039,112.12122,116.66533
61.28572,53.14286,52.00000,64.85714,1.00000,100.00000,100.00000
60.85714,53.28571,51.57143,65.00000,1.04721,103.43980,104.08240
60.85714,53.28571,51.57143,65.00000,1.00000,100.00000,100.00000
60.71429,53.57143,51.42857,65.28571,1.02869,101.66270,102.26756
60.71429,53.57143,51.42857,65.28571,1.00000,100.00000,100.00000
60.71429,53.57143,51.42857,65.28571,1.00598,100.46729,100.53247
60.71429,53.57143,51.42857,65.28571,1.00000,100.00000,100.00000
60.85714,53.71429,51.57143,65.42857,1.00198,100.46512,100.33167
60.85714,53.71429,51.57143,65.42857,1.00000,100.00000,100.00000
58.42857,55.14286,49.14286,66.85714,0.92490,93.75000,93.12219
58.42857,55.14286,49.14286,66.85714,1.00000,100.00000,100.00000
58.42857,56.85714,49.14286,68.57143,0.79701,81.23457,80.47137
58.42857,56.85714,49.14286,68.57143,1.00000,100.00000,100.00000
61.85714,57.57143,52.57143,69.28571,0.67292,73.55623,70.49384
64.57143,59.71429,55.28572,71.42857,0.63745,73.55372,68.82433
64.57143,60.00000,55.28572,71.71429,0.89375,89.32584,89.35043
63.85714,60.42857,54.57143,72.14286,0.88811,94.96855,91.94143
63.85714,60.42857,54.57143,72.14286,0.98425,98.67550,98.55043
63.71428,60.57143,54.42857,72.28571,0.97600,99.32886,98.46822
63.85714,59.71429,54.57143,71.42857,1.02459,107.43243,104.97519
65.71429,55.14286,56.42857,66.85714,1.30400,144.02516,137.38161
64.71428,52.28571,55.42857,64.00000,1.58896,127.07424,143.86749
63.14286,51.28571,53.85714,63.00000,1.19305,112.02749,115.72348
63.14286,51.28571,53.85714,63.00000,1.00000,100.00000,100.00000
61.71429,50.85714,52.42857,62.57143,1.13592,107.97546,110.81944
61.71429,50.85714,52.42857,62.57143,1.00000,100.00000,100.00000
60.00000,50.14285,50.71428,61.85714,1.26211,116.76136,121.57793
60.00000,50.14285,50.71428,61.85714,1.00000,100.00000,100.00000
58.85714,50.42857,49.57143,62.14286,1.08126,105.83942,106.98904
58.85714,50.42857,49.57143,62.14286,1.00000,100.00000,100.00000
59.00000,50.42857,49.71429,62.14286,1.02296,102.29886,102.29765
59.00000,50.42857,49.71429,62.14286,1.00000,100.00000,100.00000
58.42857,50.71428,49.14286,62.42857,1.01429,102.24719,101.83871
58.42857,50.71428,49.14286,62.42857,1.00000,100.00000,100.00000
58.42857,50.71428,49.14286,62.42857,1.00201,100.00000,100.10066
58.42857,50.71428,49.14286,62.42857,1.00000,100.00000,100.00000
58.42857,50.57143,49.14286,62.28572,0.99197,98.46154,98.82986
58.42857,50.57143,49.14286,62.28572,1.00000,100.00000,100.00000
58.14286,53.28571,48.85714,65.00000,0.72874,74.77679,73.83176
58.14286,53.28571,48.85714,65.00000,1.00000,100.00000,100.00000
57.85714,56.14285,48.57143,67.85714,0.67500,73.43283,70.52883
58.00000,57.14286,48.71429,68.85715,0.76132,82.11382,79.17927
58.14286,57.14286,48.85714,68.85715,0.92432,94.05941,93.24947
58.42857,57.14286,49.14286,68.85715,0.89474,93.68421,91.60314
59.00000,57.14286,49.71429,68.85715,0.86928,96.06741,91.61179
60.14286,57.00000,50.85714,68.71429,0.83459,95.90643,89.89824
60.42857,56.85714,51.14286,68.57143,0.93694,96.95123,95.33638
60.28572,56.85714,51.00000,68.57143,1.00961,100.00000,100.48193
60.42857,56.14285,51.14286,67.85714,1.11429,108.80504,110.12461
61.71429,51.57143,52.42857,63.28571,2.04274,158.95953,183.02432
60.71429,50.71428,51.42857,62.42857,1.35565,117.81818,127.00188
60.42857,50.57143,51.14286,62.28572,1.08333,106.17284,107.25854
60.42857,50.57143,51.14286,62.28572,1.00000,100.00000,100.00000
60.85714,50.42857,51.57143,62.14286,1.08262,105.81396,107.04503
60.85714,50.42857,51.57143,62.14286,1.00000,100.00000,100.00000
60.57143,50.14285,51.28571,61.85714,1.18158,110.43956,114.36386
60.57143,50.14285,51.28571,61.85714,1.00000,100.00000,100.00000
59.57143,50.71428,50.28571,62.42857,1.08686,105.72139,107.21393
59.57143,50.71428,50.28571,62.42857,1.00000,100.00000,100.00000
59.57143,50.85714,50.28571,62.57143,1.02049,102.35294,102.20117
59.57143,50.85714,50.28571,62.57143,1.00000,100.00000,100.00000
59.57143,50.85714,50.28571,62.57143,1.01004,100.91955,100.96179
59.57143,50.85714,50.28571,62.57143,1.00000,100.00000,100.00000
59.57143,51.14286,50.28571,62.85714,1.01193,101.36674,101.27983
59.57143,51.14286,50.28571,62.85714,1.00000,100.00000,100.00000
59.42857,51.28571,50.14285,63.00000,0.99607,99.32584,99.46655
59.42857,51.28571,50.14285,63.00000,1.00000,100.00000,100.00000
54.57143,55.42857,45.28571,67.14285,0.80079,78.05430,79.07307
54.57143,55.42857,45.28571,67.14285,1.00000,100.00000,100.00000
56.71428,55.85715,47.42857,67.57143,0.70443,75.07246,72.79472
59.00000,57.71428,49.71429,69.42857,0.69580,71.81467,70.70638
57.85714,58.28571,48.57143,70.00000,0.87437,89.78494,88.61884
56.71428,58.85714,47.42857,70.57143,0.90805,95.80838,93.34003
56.28571,59.00000,47.00000,70.71428,0.93671,95.62500,94.65298
56.14285,59.14286,46.85714,70.85715,0.96622,96.73203,96.67684
56.28571,59.14286,47.00000,70.85715,0.97203,97.29730,97.25006
56.42857,59.00000,47.14286,70.71428,0.99281,99.30556,99.29307
56.71428,58.42857,47.42857,70.14286,1.02899,105.59441,104.25520
60.85714,53.00000,51.57143,64.71428,1.45775,153.64238,149.76019
62.42857,51.14286,53.14286,62.85714,1.25604,119.82758,122.74971
61.28572,50.71428,52.00000,62.42857,1.26539,115.46763,121.12959
61.85714,50.42857,52.57143,62.14286,1.14590,109.03426,111.84646
61.85714,50.42857,52.57143,62.14286,1.00000,100.00000,100.00000
62.71428,50.28571,53.42857,62.00000,1.10345,106.57143,108.47453
62.71428,50.28571,53.42857,62.00000,1.00000,100.00000,100.00000
61.14286,50.85714,51.85714,62.57143,1.14183,106.97051,110.63539
61.14286,50.85714,51.85714,62.57143,1.00000,100.00000,100.00000
60.14286,51.57143,50.85714,63.28571,1.05053,104.26065,104.65739
60.14286,51.57143,50.85714,63.28571,1.00000,100.00000,100.00000
60.00000,51.71428,50.71428,63.42857,1.01002,100.96154,100.98177
60.00000,51.71428,50.71428,63.42857,1.00000,100.00000,100.00000
59.71429,51.85714,50.42857,63.57143,1.00595,100.95238,100.77396
59.71429,51.85714,50.42857,63.57143,1.00000,100.00000,100.00000
59.71429,52.00000,50.42857,63.71428,1.00197,100.23584,100.21655
59.71429,52.00000,50.42857,63.71428,1.00000,100.00000,100.00000
56.28571,54.00000,47.00000,65.71429,0.89173,89.17647,89.17485
56.28571,54.00000,47.00000,65.71429,1.00000,100.00000,100.00000
57.14286,55.00000,47.85714,66.71429,0.74834,78.10027,76.48479
57.14286,55.00000,47.85714,66.71429,1.00000,100.00000,100.00000
60.00000,57.28571,50.71428,69.00000,0.68437,72.97297,70.74115
57.85714,59.14286,48.57143,70.85715,0.82328,82.87037,82.59943
56.57143,59.85714,47.28571,71.57143,0.89529,91.62011,90.58049
55.85715,60.42857,46.57143,72.14286,0.93567,93.90244,93.73500
55.71429,60.57143,46.42857,72.28571,0.96875,96.10390,96.49022
56.00000,60.28572,46.71429,72.00000,0.97419,98.64865,98.03593
56.14285,59.71429,46.85714,71.42857,0.99338,104.10959,101.75165
56.57143,57.85714,47.28571,69.57143,1.04000,116.44736,110.39925
57.71428,55.57143,48.42857,67.28571,1.10256,118.07909,114.23473
59.14286,52.85714,49.85714,64.57143,1.31395,123.44498,127.48215
57.42857,52.57143,48.14286,64.28571,1.29646,115.50387,122.77874
57.42857,52.57143,48.14286,64.28571,1.00000,100.00000,100.00000
57.14286,52.14286,47.85714,63.85714,1.16724,112.75168,114.75481
57.14286,52.14286,47.85714,63.85714,1.00000,100.00000,100.00000
55.71429,52.14286,46.42857,63.85714,1.22515,116.36904,119.48135
55.71429,52.14286,46.42857,63.85714,1.00000,100.00000,100.00000
54.57143,53.14286,45.28571,64.85714,1.12888,110.23019,111.56691
54.57143,53.14286,45.28571,64.85714,1.00000,100.00000,100.00000
52.28571,53.42857,43.00000,65.14286,1.15222,106.72854,111.05650
52.28571,53.42857,43.00000,65.14286,1.00000,100.00000,100.00000
51.71428,53.28571,42.42857,65.00000,1.03119,101.30435,102.21584
51.71428,53.28571,42.42857,65.00000,1.00000,100.00000,100.00000
51.42857,53.28571,42.14286,65.00000,1.01068,100.21459,100.64201
51.42857,53.28571,42.14286,65.00000,1.00000,100.00000,100.00000
51.42857,53.28571,42.14286,65.00000,1.00000,100.00000,100.00000
51.42857,53.28571,42.14286,65.00000,1.00000,100.00000,100.00000
54.28572,54.00000,45.00000,65.71429,0.83979,89.07923,86.56663
54.28572,54.00000,45.00000,65.71429,1.00000,100.00000,100.00000
55.85715,55.85715,46.57143,67.57143,0.74423,77.64423,76.05090
55.85715,55.85715,46.57143,67.57143,1.00000,100.00000,100.00000
57.14286,57.71428,47.85714,69.42857,0.74085,75.54179,74.81670
58.28571,59.00000,49.00000,70.71428,0.72243,78.68852,75.53471
57.85714,59.71429,48.57143,71.42857,0.87368,87.50000,87.43423
57.00000,60.71429,47.71429,72.42857,0.91566,89.28571,90.43318
56.71428,61.00000,47.42857,72.71429,0.91447,90.66667,91.05786
56.71428,60.85714,47.42857,72.57143,0.99281,97.79411,98.54015
56.71428,61.00000,47.42857,72.71429,0.98551,99.24812,98.90005
56.85714,60.42857,47.57143,72.14286,1.01471,105.30302,103.40457
59.00000,57.57143,49.71429,69.28571,1.30435,139.56834,135.07878
58.00000,57.28571,48.71429,69.00000,1.33333,121.64948,127.62519
56.85714,57.00000,47.57143,68.71429,1.38750,127.11864,133.06148
56.71428,56.57143,47.42857,68.28571,1.16216,110.33334,113.31297
56.71428,56.57143,47.42857,68.28571,1.11370,108.15710,109.77505
56.71428,56.57143,47.42857,68.28571,1.00000,100.00000,100.00000
57.28571,56.42857,48.00000,68.14285,1.07193,105.86592,106.53131
57.28571,56.42857,48.00000,68.14285,1.00000,100.00000,100.00000
56.85714,56.57143,47.57143,68.28571,1.13204,108.97098,111.10738
56.85714,56.57143,47.57143,68.28571,1.00000,100.00000,100.00000
55.42857,56.85714,46.14286,68.57143,1.07839,103.38983,105.63804
55.42857,56.85714,46.14286,68.57143,1.00000,100.00000,100.00000
54.71429,57.00000,45.42857,68.71429,1.01950,101.40516,101.67812
54.71429,57.00000,45.42857,68.71429,1.00000,100.00000,100.00000
54.57143,57.14286,45.28571,68.85715,1.00696,100.46189,100.57883
54.57143,57.14286,45.28571,68.85715,1.00000,100.00000,100.00000
54.57143,57.14286,45.28571,68.85715,0.98791,99.54023,99.16634
54.57143,57.14286,45.28571,68.85715,1.00000,100.00000,100.00000
55.57143,58.42857,46.28572,70.14286,0.79720,85.45035,82.63499
55.57143,58.42857,46.28572,70.14286,1.00000,100.00000,100.00000
57.28571,60.14286,48.00000,71.85714,0.75439,79.18919,77.33662
57.28571,60.14286,48.00000,71.85714,1.00000,100.00000,100.00000
59.14286,62.85714,49.85714,74.57143,0.68314,69.28328,68.80032
58.85714,65.00000,49.57143,76.71429,0.80851,77.83251,79.35615
58.42857,65.00000,49.14286,76.71429,0.92105,93.67088,92.89138
58.71429,64.71428,49.42857,76.42857,0.96571,97.97297,97.27473
59.14286,64.57143,49.85714,76.28571,0.91124,94.48276,92.81870
59.28571,64.42857,50.00000,76.14286,0.98701,98.54015,98.62076
59.42857,64.28571,50.14285,76.00000,1.00658,102.22223,101.44308
60.57143,61.85714,51.28571,73.57143,1.13072,125.36233,119.37538
63.14286,58.14286,53.85714,69.85715,1.30636,140.46242,135.63814
61.57143,58.14286,52.28571,69.85715,1.24779,116.87243,120.89026
59.71429,58.42857,50.42857,70.14286,1.20213,111.61972,115.99583
59.71429,58.42857,50.42857,70.14286,1.00000,100.00000,100.00000
59.42857,58.28571,50.14285,70.00000,1.09144,108.20190,108.67424
59.42857,58.28571,50.14285,70.00000,1.00000,100.00000,100.00000
58.14286,57.85714,48.85714,69.57143,1.33243,120.40816,126.98797
58.14286,57.85714,48.85714,69.57143,1.00000,100.00000,100.00000
57.71428,57.71428,48.42857,69.42857,1.08925,104.60049,106.78461
57.71428,57.71428,48.42857,69.42857,1.00000,100.00000,100.00000
57.28571,57.57143,48.00000,69.28571,1.02607,101.62038,102.11491
57.28571,57.57143,48.00000,69.28571,1.00000,100.00000,100.00000
57.14286,57.71428,47.85714,69.42857,1.00363,100.91116,100.63745
57.14286,57.71428,47.85714,69.42857,1.00000,100.00000,100.00000
57.14286,57.71428,47.85714,69.42857,1.00000,100.00000,100.00000
57.14286,57.71428,47.85714,69.42857,1.00000,100.00000,100.00000
57.00000,58.00000,47.71429,69.71429,0.99096,98.87133,98.98365
57.00000,58.00000,47.71429,69.71429,1.00000,100.00000,100.00000
55.57143,60.00000,46.28572,71.71429,0.84489,87.89954,86.21117
55.57143,60.00000,46.28572,71.71429,1.00000,100.00000,100.00000
57.42857,62.14286,48.14286,73.85714,0.72138,77.40260,74.81673
57.42857,62.14286,48.14286,73.85714,1.00000,100.00000,100.00000
59.42857,64.71428,50.14285,76.42857,0.69461,73.48994,71.50389
57.71428,66.28571,48.42857,78.00000,0.81897,81.27854,81.58813
57.14286,66.42857,47.85714,78.14286,0.88421,92.69663,90.58408
59.00000,66.14286,49.71429,77.85714,0.79167,92.72727,86.21400
60.85714,66.00000,51.57143,77.71429,0.80451,95.42484,88.25611
60.85714,66.14286,51.57143,77.85714,0.99065,98.63013,98.84803
61.00000,65.85714,51.71428,77.57143,1.02830,102.08334,102.45744
63.14286,62.85714,53.85714,74.57143,1.33945,131.97279,132.96252
62.28572,61.42857,53.00000,73.14285,1.31507,117.52577,124.71239
61.71429,60.57143,52.42857,72.28571,1.32813,117.98246,125.61652
60.71429,60.00000,51.42857,71.71429,1.16471,108.92194,112.75945
59.57143,59.85714,50.28571,71.57143,1.12795,107.50853,110.18327
59.57143,59.85714,50.28571,71.57143,1.00000,100.00000,100.00000
58.14286,60.00000,48.85714,71.71429,1.10746,106.03175,108.41463
58.14286,60.00000,48.85714,71.71429,1.00000,100.00000,100.00000
55.14286,60.14286,45.85714,71.85714,1.19138,111.37725,115.32266
55.14286,60.14286,45.85714,71.85714,1.00000,100.00000,100.00000
55.00000,59.71429,45.71429,71.42857,1.09729,106.98925,108.36752
55.00000,59.71429,45.71429,71.42857,1.00000,100.00000,100.00000
56.00000,58.85714,46.71429,70.57143,1.07629,104.02010,105.83987
56.00000,58.85714,46.71429,70.57143,1.00000,100.00000,100.00000
56.28571,58.57143,47.00000,70.28571,1.01916,101.44927,101.68275
56.28571,58.57143,47.00000,70.28571,1.00000,100.00000,100.00000
56.28571,58.42857,47.00000,70.14286,1.00000,100.23810,100.11913
56.28571,58.42857,47.00000,70.14286,1.00000,100.00000,100.00000
56.14285,58.57143,46.85714,70.28571,0.99624,99.52494,99.57451
56.14285,58.57143,46.85714,70.28571,1.00000,100.00000,100.00000
55.85715,59.85714,46.57143,71.57143,0.89623,90.45346,90.03902
55.85715,59.85714,46.57143,71.57143,1.00000,100.00000,100.00000
57.42857,61.42857,48.14286,73.14285,0.77895,81.00264,79.46389
57.42857,61.42857,48.14286,73.14285,1.00000,100.00000,100.00000
58.57143,62.85714,49.28571,74.57143,0.74324,77.85017,76.10767
59.71429,66.00000,50.42857,77.71429,0.77455,72.80334,75.16494
58.71429,66.71429,49.42857,78.42857,0.92488,93.10345,92.79636
58.00000,67.42857,48.71429,79.14285,0.88325,91.35802,89.85426
